epoch,train_mean_pnl,train_std_pnl,train_objective,train_ratio_penalty,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective,val_ratio_penalty
1,-17.81778335571289,64.8078842163086,-50.30021667480469,0.15147699415683746,0.6053137183189392,3.529482126235962,-7.568541049957275,52.30519104003906,-33.77339553833008,0.16805751621723175
10,-12.693272590637207,40.03693389892578,-32.91465377807617,0.011358584277331829,0.9650355577468872,9.280451774597168,-5.58298921585083,43.617347717285156,-27.537124633789062,0.013383932411670685
20,-11.73538589477539,34.31913375854492,-29.152324676513672,0.04243692755699158,1.1870136260986328,12.093622207641602,-6.531700611114502,43.26816940307617,-28.3716983795166,0.0341758206486702
30,-10.303356170654297,34.6278076171875,-27.870769500732422,0.04871460422873497,1.1946518421173096,12.006237983703613,-6.5983195304870605,43.19846725463867,-28.406625747680664,0.04100177809596062
40,-10.034459114074707,34.40781021118164,-27.49359703063965,0.053298670798540115,1.2009587287902832,12.068568229675293,-6.5767292976379395,43.15880584716797,-28.365345001220703,0.04131582751870155
50,-9.536930084228516,34.676719665527344,-27.12359619140625,0.05081797018647194,1.1673221588134766,11.699788093566895,-6.536372661590576,42.15618896484375,-27.815261840820312,0.03381350263953209
60,-8.771453857421875,35.50505828857422,-26.763818740844727,0.06082702428102493,1.100569248199463,11.082643508911133,-7.713292598724365,39.14064407348633,-27.463083267211914,0.04767553508281708
70,-8.205923080444336,35.875057220458984,-26.377302169799805,0.09149397909641266,1.0241624116897583,10.405304908752441,-11.127118110656738,44.54740524291992,-33.54920196533203,0.11288360506296158
80,-7.488662242889404,36.78900146484375,-26.11354637145996,0.12052790075540543,0.9655563235282898,10.07667064666748,-12.135040283203125,46.595909118652344,-35.56760025024414,0.22439031302928925
90,-7.341423034667969,36.90809631347656,-26.0255126953125,0.13763463497161865,0.9674658179283142,10.227691650390625,-11.800336837768555,46.43437576293945,-35.16294860839844,0.2370065301656723
100,-7.166642665863037,37.0491943359375,-25.919780731201172,0.15566948056221008,0.9482523798942566,10.185755729675293,-11.73127269744873,46.56731414794922,-35.161048889160156,0.2707490026950836
110,-6.614786148071289,37.73804473876953,-25.70742416381836,0.1746789515018463,0.9368237257003784,10.087055206298828,-11.414541244506836,46.02437973022461,-34.577720642089844,0.2697257995605469
