epoch,train_mean_pnl,train_std_pnl,train_objective,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective
1,0.3762627840042114,154.28138732910156,-76.7644271850586,0.6023370027542114,19.079675674438477,27.63575553894043,156.31304931640625,-50.52076721191406
10,13.308769226074219,134.62351989746094,-54.00299072265625,0.9146430492401123,33.07279968261719,26.2462100982666,145.8847198486328,-46.69615173339844
20,26.142364501953125,137.42861938476562,-42.57194519042969,1.0184102058410645,36.7747802734375,27.3532657623291,139.85867309570312,-42.576072692871094
30,28.73882484436035,129.18446350097656,-35.85340881347656,1.0742099285125732,38.63406753540039,29.865999221801758,136.4758758544922,-38.37194061279297
40,32.228370666503906,125.59929656982422,-30.571277618408203,1.0373520851135254,36.74776077270508,30.670825958251953,133.8668975830078,-36.26262283325195
50,36.32750701904297,126.87834930419922,-27.11166763305664,1.039264440536499,36.538265228271484,31.490631103515625,132.2261199951172,-34.62242889404297
60,39.4920654296875,127.29209899902344,-24.15398406982422,1.0284639596939087,35.99991989135742,30.885595321655273,128.2442169189453,-33.23651123046875
70,41.471336364746094,126.77723693847656,-21.917282104492188,1.012007236480713,35.96158981323242,24.07004737854004,118.7590103149414,-35.30945587158203
80,43.38419723510742,128.55914306640625,-20.895374298095703,1.0091979503631592,36.195587158203125,22.396291732788086,118.49716186523438,-36.85228729248047
90,43.70464324951172,128.75296020507812,-20.671836853027344,0.9908237457275391,35.8156852722168,22.263700485229492,120.73844146728516,-38.10552215576172
100,38.11001968383789,116.82635498046875,-20.303157806396484,0.9960146546363831,36.244441986083984,21.671314239501953,120.88155364990234,-38.76946258544922
110,40.484554290771484,120.75702667236328,-19.893959045410156,0.9971402883529663,36.160160064697266,21.262502670288086,122.31178283691406,-39.89338684082031
120,40.987850189208984,121.64649200439453,-19.83539581298828,0.9952173233032227,36.08474349975586,21.28927230834961,122.9578628540039,-40.189659118652344
130,42.151344299316406,123.93798828125,-19.817649841308594,0.9902542233467102,35.94095993041992,21.269912719726562,122.94583129882812,-40.2030029296875
140,40.86213684082031,121.229248046875,-19.752487182617188,0.9936987161636353,36.11772918701172,21.138713836669922,123.28235626220703,-40.502464294433594
150,42.109596252441406,123.71693420410156,-19.748870849609375,0.9921529293060303,35.96684265136719,21.1246280670166,123.45252990722656,-40.60163879394531
160,40.91666030883789,121.27559661865234,-19.72113800048828,0.9957334399223328,36.19615173339844,20.959178924560547,123.39907836914062,-40.740360260009766
170,42.0138053894043,123.50946807861328,-19.740928649902344,0.9928324222564697,36.04594802856445,20.977577209472656,123.36375427246094,-40.70429992675781
180,41.0440559387207,121.48724365234375,-19.699565887451172,0.995324432849884,36.17523193359375,20.884254455566406,123.41231536865234,-40.821903228759766
190,41.976871490478516,123.39987182617188,-19.723064422607422,0.9935644865036011,36.08616638183594,20.864686965942383,123.34202575683594,-40.80632781982422
200,41.0170783996582,121.42745208740234,-19.69664764404297,0.9963181018829346,36.221763610839844,20.778310775756836,123.34835052490234,-40.89586639404297
210,41.89875793457031,123.21276092529297,-19.707622528076172,0.9943788647651672,36.13072204589844,20.766338348388672,123.22634887695312,-40.84683609008789
220,40.97470474243164,121.32430267333984,-19.68744659423828,0.9967384338378906,36.24139404296875,20.7048282623291,123.21615600585938,-40.90325164794922
230,41.82650375366211,123.05853271484375,-19.702762603759766,0.9945291876792908,36.15549087524414,20.688392639160156,123.04454803466797,-40.83388137817383
240,40.94050598144531,121.22228240966797,-19.670635223388672,0.9964628219604492,36.24972152709961,20.630521774291992,123.04923248291016,-40.89409637451172
250,41.72477722167969,122.83846282958984,-19.694454193115234,0.9945225119590759,36.17142105102539,20.60513687133789,122.95598602294922,-40.87285614013672
260,40.71309280395508,120.83989715576172,-19.70685577392578,0.9970253109931946,36.279319763183594,20.536317825317383,123.1044692993164,-41.01591491699219
270,41.54738235473633,122.39436340332031,-19.649799346923828,0.9949663281440735,36.18849563598633,20.516490936279297,123.05672454833984,-41.011871337890625
280,41.2421760559082,122.04096221923828,-19.778305053710938,0.996688723564148,36.3483772277832,20.471385955810547,122.73188781738281,-40.89455795288086
290,41.50765609741211,122.2949447631836,-19.639816284179688,0.994187593460083,36.13560485839844,20.436729431152344,123.30309295654297,-41.21481704711914
300,40.5110969543457,120.37569427490234,-19.67675018310547,0.9958585500717163,36.24684524536133,20.3321590423584,123.3240966796875,-41.32988739013672
310,41.307315826416016,121.9693603515625,-19.677364349365234,0.995491087436676,36.263999938964844,20.324750900268555,122.98150634765625,-41.16600036621094
320,41.5824089050293,122.6556625366211,-19.74542236328125,0.9893273115158081,35.81186294555664,20.147375106811523,124.17794036865234,-41.94159698486328
330,41.2457160949707,121.83185577392578,-19.670211791992188,0.991209089756012,36.050045013427734,20.119850158691406,123.47106170654297,-41.61568069458008
340,41.425724029541016,122.1349868774414,-19.641769409179688,0.9852637052536011,35.668941497802734,19.898971557617188,124.29981231689453,-42.25093460083008
350,41.351478576660156,121.85625457763672,-19.576648712158203,0.9846336245536804,35.7362060546875,19.929039001464844,123.88755798339844,-42.014739990234375
360,41.35050582885742,121.88251495361328,-19.59075164794922,0.9815294146537781,35.57593536376953,19.818065643310547,124.1511459350586,-42.25750732421875
370,41.47251510620117,121.93783569335938,-19.496402740478516,0.9812526702880859,35.66753387451172,19.957380294799805,123.29621887207031,-41.69072723388672
380,41.9364128112793,122.41846466064453,-19.27281951904297,0.9751886129379272,35.39070129394531,19.853967666625977,122.4903335571289,-41.391197204589844
390,41.937355041503906,122.45720672607422,-19.291248321533203,0.9766247868537903,35.495933532714844,19.75270652770996,122.27049255371094,-41.382537841796875
400,41.795799255371094,122.10736083984375,-19.25788116455078,0.9748803377151489,35.36268997192383,19.364816665649414,123.71387481689453,-42.49211883544922
