epoch,train_mean_pnl,train_std_pnl,train_objective,train_ratio_penalty,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective,val_ratio_penalty
1,150.75418090820312,493.16070556640625,-95.826171875,0.17274563014507294,0.5850363373756409,34.18173599243164,82.41311645507812,407.6139221191406,-121.39384460449219,0.17384135723114014
10,160.32456970214844,476.2798767089844,-77.81536865234375,0.05751069262623787,0.7875828742980957,43.3541374206543,81.32299041748047,390.46240234375,-113.90821075439453,0.06315930932760239
20,172.8544158935547,463.0958557128906,-58.693511962890625,0.10078249126672745,0.8217880725860596,43.1148567199707,76.24490356445312,403.4270324707031,-125.46861267089844,0.10882002115249634
30,190.7466278076172,463.8310546875,-41.16889953613281,0.1868969053030014,0.8130930662155151,40.988040924072266,80.57582092285156,435.9615783691406,-137.40496826171875,0.2157580554485321
40,199.1846923828125,463.3828125,-32.5067138671875,0.2301977127790451,0.8235807418823242,40.9732780456543,89.93634796142578,448.5509338378906,-134.339111328125,0.25275561213493347
50,203.89805603027344,463.7837829589844,-27.99383544921875,0.24590685963630676,0.7985106706619263,39.70753479003906,95.3536148071289,459.7515869140625,-134.52218627929688,0.3253251910209656
60,206.48175048828125,460.9037780761719,-23.970138549804688,0.26397162675857544,0.8042733669281006,39.46830368041992,101.9104995727539,460.6890869140625,-128.43405151367188,0.31647172570228577
70,206.810791015625,459.3164978027344,-22.847457885742188,0.29750874638557434,0.7825354933738708,38.801292419433594,101.25360870361328,457.0801696777344,-127.2864761352539,0.32802289724349976
80,202.09693908691406,448.9059143066406,-22.35601806640625,0.315753698348999,0.7592941522598267,37.45978546142578,102.29591369628906,445.1458740234375,-120.27702331542969,0.35018429160118103
90,203.6678009033203,450.9086608886719,-21.786529541015625,0.31884241104125977,0.7700139284133911,38.12875747680664,100.91080474853516,455.2442932128906,-126.71134185791016,0.3314378559589386
100,204.9392852783203,452.697998046875,-21.409713745117188,0.32929807901382446,0.7691099047660828,38.1812629699707,100.79891967773438,441.227294921875,-119.81472778320312,0.3221273124217987
110,204.34190368652344,451.1585998535156,-21.237396240234375,0.33009108901023865,0.7705380320549011,38.26753234863281,100.4062271118164,439.4624938964844,-119.32501983642578,0.3272850513458252
120,203.8278045654297,450.002197265625,-21.173294067382812,0.3305869698524475,0.7697199583053589,38.05110549926758,100.97314453125,443.4774475097656,-120.76557922363281,0.33752551674842834
130,204.48533630371094,451.2863464355469,-21.1578369140625,0.3273928761482239,0.7790526747703552,38.20523452758789,101.31983947753906,440.5797424316406,-118.97003173828125,0.3313257098197937
140,204.60829162597656,451.4915466308594,-21.137481689453125,0.33526498079299927,0.7706213593482971,38.06345748901367,102.21588134765625,442.8870849609375,-119.2276611328125,0.33931776881217957
150,204.5110321044922,451.2719421386719,-21.12493896484375,0.33659133315086365,0.7718778252601624,38.16545867919922,102.38007354736328,441.2657165527344,-118.2527847290039,0.3370094299316406
160,204.30760192871094,450.85003662109375,-21.117416381835938,0.34164077043533325,0.7661859393119812,38.097652435302734,102.64031219482422,443.09454345703125,-118.9069595336914,0.34201285243034363
170,204.4183807373047,451.0610046386719,-21.11212158203125,0.3432154357433319,0.7657269239425659,38.1168327331543,102.61896514892578,442.4375305175781,-118.59980010986328,0.34201139211654663
180,204.32862854003906,450.8912048339844,-21.116973876953125,0.33870354294776917,0.7764551639556885,38.50682830810547,98.0656967163086,429.52301025390625,-116.69580841064453,0.325604647397995
190,204.2969970703125,450.832275390625,-21.119140625,0.3361760079860687,0.7810328006744385,38.55034255981445,97.34119415283203,427.6214294433594,-116.46952056884766,0.3236057758331299
200,204.5169677734375,451.24951171875,-21.1077880859375,0.34573328495025635,0.7660009860992432,37.996952056884766,101.29827117919922,442.05194091796875,-119.72769927978516,0.3464781641960144
210,204.34878540039062,450.90704345703125,-21.104736328125,0.3487538993358612,0.7622386813163757,37.910152435302734,102.455810546875,445.08270263671875,-120.08554077148438,0.3514550030231476
220,204.24652099609375,450.7001037597656,-21.103530883789062,0.34760159254074097,0.7660351395606995,38.02764129638672,102.71701049804688,442.380859375,-118.47341918945312,0.3468971252441406
230,204.32386779785156,450.8626403808594,-21.107452392578125,0.34285715222358704,0.7738646268844604,38.20692443847656,101.17485809326172,437.97991943359375,-117.81510162353516,0.3411079943180084
240,205.09054565429688,452.49163818359375,-21.1552734375,0.3483006954193115,0.7686254978179932,38.00064468383789,101.12152099609375,443.0956115722656,-120.42628479003906,0.347445547580719
250,205.17245483398438,452.7237854003906,-21.189437866210938,0.34191209077835083,0.7718042731285095,37.96490478515625,102.29369354248047,444.7459716796875,-120.07929229736328,0.34832921624183655
260,204.0909881591797,450.5975646972656,-21.207794189453125,0.3470739424228668,0.7658118605613708,37.757896423339844,102.01116180419922,444.1676330566406,-120.0726547241211,0.3544466197490692
270,204.14549255371094,450.5008239746094,-21.10491943359375,0.3472803831100464,0.7672426700592041,38.0059928894043,101.50732421875,442.2767028808594,-119.63102722167969,0.34967005252838135
280,204.4677276611328,451.142333984375,-21.103439331054688,0.34959983825683594,0.7659045457839966,38.02854537963867,101.3497314453125,442.1104431152344,-119.70549011230469,0.34912949800491333
290,204.30282592773438,450.80377197265625,-21.09906005859375,0.35205554962158203,0.7635317444801331,37.94918441772461,101.14734649658203,441.8087158203125,-119.75701141357422,0.35122978687286377
300,204.34588623046875,450.8855895996094,-21.096908569335938,0.3522874414920807,0.7640286087989807,38.008296966552734,100.91327667236328,440.98443603515625,-119.57894134521484,0.34995797276496887
310,204.49652099609375,451.18719482421875,-21.097076416015625,0.35296544432640076,0.7638905644416809,38.015132904052734,100.83147430419922,440.79302978515625,-119.5650405883789,0.34973254799842834
320,204.60324096679688,451.4102783203125,-21.101898193359375,0.35396653413772583,0.7630963921546936,37.9880485534668,100.82394409179688,440.9461669921875,-119.64913940429688,0.350456178188324
330,204.5279083251953,451.2496032714844,-21.096893310546875,0.3540845513343811,0.7632238268852234,38.01979064941406,100.717529296875,440.5025329589844,-119.53373718261719,0.3501213788986206
340,204.5317840576172,451.2584228515625,-21.097427368164062,0.35462701320648193,0.7627925276756287,38.01392364501953,100.65464782714844,440.2518005371094,-119.47125244140625,0.3505202829837799
350,204.39378356933594,450.97662353515625,-21.094528198242188,0.35457855463027954,0.7630049586296082,38.044349670410156,100.55265045166016,439.7013854980469,-119.29804229736328,0.3502240777015686
360,204.64707946777344,451.49627685546875,-21.101058959960938,0.35552406311035156,0.7621061205863953,38.004764556884766,100.67689514160156,440.2829284667969,-119.46456909179688,0.35119250416755676
370,204.68301391601562,451.5714416503906,-21.102706909179688,0.3557776212692261,0.7619466781616211,38.00505447387695,100.64591217041016,440.0925598144531,-119.4003677368164,0.3513549268245697
380,204.43026733398438,451.0484619140625,-21.093963623046875,0.35539573431015015,0.7623307704925537,38.04293441772461,100.52579498291016,439.459228515625,-119.20381927490234,0.3509795367717743
390,204.7047119140625,451.6167297363281,-21.103652954101562,0.3563001751899719,0.7613636255264282,37.997196197509766,100.71257019042969,440.3157653808594,-119.4453125,0.35207226872444153
400,204.1387939453125,450.4753112792969,-21.098861694335938,0.3549700379371643,0.7628287076950073,38.09037399291992,100.38014221191406,438.5959777832031,-118.9178466796875,0.35055258870124817
