epoch,train_mean_pnl,train_std_pnl,train_objective,train_ratio_penalty,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective,val_ratio_penalty
1,75.8917007446289,309.1896057128906,-78.7031021118164,0.164626345038414,0.5951603651046753,35.04762268066406,-5.409101963043213,267.4908142089844,-139.15451049804688,0.16613046824932098
10,103.79652404785156,280.49237060546875,-36.44966125488281,0.007399280089884996,0.9628286957740784,53.18550491333008,22.974700927734375,255.76251220703125,-104.90655517578125,0.011353726498782635
20,113.72341918945312,279.2766418457031,-25.914901733398438,0.019703086465597153,1.100324273109436,57.56746292114258,29.19399642944336,258.1930236816406,-99.90251159667969,0.01312830951064825
30,125.49945068359375,284.2542724609375,-16.627685546875,0.03649860620498657,1.0671284198760986,56.20152282714844,29.970365524291992,257.3076477050781,-98.68345642089844,0.01920533925294876
40,133.6017303466797,288.8441467285156,-10.820343017578125,0.05746165290474892,1.0906434059143066,56.73291778564453,32.709495544433594,257.8730773925781,-96.22704315185547,0.023015225306153297
50,141.5943603515625,296.7120361328125,-6.76165771484375,0.08518052846193314,1.0560797452926636,54.7015495300293,33.39631271362305,256.2010498046875,-94.70420837402344,0.031536221504211426
60,147.28102111816406,303.125732421875,-4.2818450927734375,0.11267711967229843,1.051123857498169,53.818359375,29.36583137512207,252.060546875,-96.66444396972656,0.04770950600504875
70,147.39889526367188,301.6490173339844,-3.4256134033203125,0.11360961198806763,1.0592681169509888,54.11166000366211,25.54050064086914,249.32225036621094,-99.12062072753906,0.055910758674144745
80,147.3943328857422,299.0830078125,-2.1471710205078125,0.11301877349615097,1.0511274337768555,53.89561462402344,22.027095794677734,246.8855438232422,-101.41567993164062,0.06870793551206589
90,147.79962158203125,297.97760009765625,-1.189178466796875,0.12174032628536224,1.0030477046966553,52.40140151977539,10.257615089416504,247.12179565429688,-113.30328369140625,0.1279682219028473
100,148.4287109375,296.216796875,0.3203125,0.1323835551738739,0.9836093783378601,51.31328582763672,2.5205349922180176,260.2471923828125,-127.60305786132812,0.18603137135505676
110,150.68658447265625,296.8332824707031,2.2699432373046875,0.15229491889476776,0.9688650965690613,50.427555084228516,10.739534378051758,303.9587097167969,-141.2398223876953,0.2005668580532074
120,150.76914978027344,296.6656799316406,2.436309814453125,0.15811507403850555,0.9744146466255188,50.60922622680664,14.013590812683105,299.2423400878906,-135.60757446289062,0.1962263286113739
130,150.79806518554688,296.5965270996094,2.4998016357421875,0.16064226627349854,0.9795747995376587,50.98139190673828,11.859342575073242,269.6454772949219,-122.96339416503906,0.19545650482177734
140,152.07766723632812,297.8191223144531,3.1681060791015625,0.17769339680671692,0.9541512727737427,49.715362548828125,3.366213798522949,324.23199462890625,-158.74978637695312,0.2305912971496582
150,152.24913024902344,297.54290771484375,3.4776763916015625,0.17943157255649567,0.9636905789375305,49.68305969238281,5.453038215637207,338.52386474609375,-163.80889892578125,0.22480790317058563
160,153.04434204101562,299.162109375,3.463287353515625,0.18057240545749664,0.9695759415626526,49.95067596435547,4.356132507324219,326.89361572265625,-159.09066772460938,0.21769481897354126
170,152.18113708496094,297.3517150878906,3.505279541015625,0.18178480863571167,0.9679684638977051,49.986976623535156,3.821917772293091,326.5841064453125,-159.4701385498047,0.22171176970005035
180,151.79359436035156,296.62109375,3.4830474853515625,0.18320521712303162,0.9658608436584473,49.95775604248047,4.035316467285156,329.2717590332031,-160.60055541992188,0.22519269585609436
190,152.75076293945312,298.59515380859375,3.45318603515625,0.1846751868724823,0.9634815454483032,49.85169982910156,3.3901758193969727,330.2052307128906,-161.71243286132812,0.22735849022865295
