stage,epoch,loss,recon_loss,kl_loss,calendar_loss,val_recon_loss,dyn_loss,price_loss,exec_loss,move_loss,val_dyn_loss,val_price_loss,val_exec_loss,val_move_loss
heads,52,,,,,,0.22342169284820557,0.024826389710035396,0.10754122497404323,0.019638814278604352,0.594356119632721,0.00254315254278481,0.07687912881374359,
heads,53,,,,,,0.22004436949888864,0.024430140907711843,0.1074193241622518,0.019306960351326886,0.6674566268920898,0.0025952074211090803,0.07430753111839294,
heads,54,,,,,,0.24869795143604279,0.024282308843205955,0.1071834219071795,0.01938004174050601,0.6809132099151611,0.0024119240697473288,0.07377740740776062,
heads,55,,,,,,0.25848720967769623,0.024043283151353106,0.10684445598984466,0.018932661411407238,0.604100227355957,0.002903916174545884,0.07712925225496292,
heads,56,,,,,,0.2453284958998362,0.024199220653185072,0.10697776210658691,0.019110033781651187,0.6656664609909058,0.002804585499688983,0.07910723239183426,
heads,57,,,,,,0.24238552649815878,0.024073158144293463,0.10663918350987575,0.01915768433964866,0.6083258986473083,0.0026724813506007195,0.07442984730005264,
heads,58,,,,,,0.265743354956309,0.023760072202147806,0.10656354696873356,0.019495969419093692,0.7960764169692993,0.002511934144422412,0.07243241369724274,
heads,59,,,,,,0.26955097417036694,0.023876797791351292,0.10634650279055624,0.01880650666049298,0.6461251974105835,0.002563270041719079,0.07573194801807404,
heads,60,,,,,,0.23486212392648062,0.02342389926643056,0.10615285705117618,0.018154692110222054,0.6427897214889526,0.0022407593205571175,0.07621044665575027,
heads,61,,,,,,0.21259737014770508,0.023318840245551923,0.10589357903775047,0.018366062657578903,0.6260377168655396,0.0024951728992164135,0.0773564949631691,
heads,62,,,,,,0.20876346031824747,0.023307083256761816,0.1058544128694955,0.01816021220977692,0.6597779989242554,0.002279512584209442,0.07897862792015076,
heads,63,,,,,,0.2001159836848577,0.023153939037857688,0.10578141262864366,0.01794961153748719,0.610910177230835,0.0021406058222055435,0.07801807671785355,
heads,64,,,,,,0.19093350569407144,0.02307580677135026,0.10546790611218004,0.01787372603190734,0.6563758254051208,0.002224040450528264,0.07534729689359665,
heads,65,,,,,,0.19840213159720102,0.02286365567980444,0.10534946412286338,0.017838487374212814,0.6207680106163025,0.0020339020993560553,0.08112877607345581,
heads,66,,,,,,0.20217363039652506,0.022602864924599144,0.10509697019177325,0.01775341053657672,0.6909822225570679,0.002225518226623535,0.07678188383579254,
heads,67,,,,,,0.2168638358513514,0.022784603732254577,0.10522942464141284,0.017917820389437324,0.6275061368942261,0.003019324503839016,0.08478086441755295,
heads,68,,,,,,0.187767763932546,0.022574334350578925,0.10507336828638525,0.017158681307645404,0.6977736949920654,0.002123540034517646,0.0871192216873169,
heads,69,,,,,,0.17864044507344565,0.02242733565542628,0.10462106347960584,0.016906900509424946,0.6274794936180115,0.00251385779120028,0.08537910878658295,
heads,70,,,,,,0.17947534223397574,0.02250360223629019,0.1048372182995081,0.017218036193619755,0.6540350914001465,0.0019804213661700487,0.08127652108669281,
heads,71,,,,,,0.18885546922683716,0.022453473305658382,0.10462146055172472,0.01718146851121941,0.7021872401237488,0.0019907604437321424,0.08423525094985962,
heads,72,,,,,,0.21333221097787222,0.02245546113151838,0.1048537496039096,0.017127359655740505,0.6103044748306274,0.0018866454483941197,0.08135274797677994,
heads,73,,,,,,0.16549808283646902,0.02248055693309973,0.10434674822232302,0.01711236866300597,0.6497567892074585,0.0021157595328986645,0.08216382563114166,
heads,74,,,,,,0.18716807663440704,0.02237647128127077,0.10436007380485535,0.017320159178994158,0.6392818689346313,0.001915900968015194,0.08731751888990402,
heads,75,,,,,,0.16934863726298013,0.022084223489989254,0.10424261562087957,0.017176213715335027,0.6821183562278748,0.0019389671506360173,0.0831182450056076,
heads,76,,,,,,0.20947730541229248,0.02232267811675282,0.10424473191447117,0.01709530083462596,0.6544245481491089,0.0023712296970188618,0.08424627780914307,
heads,77,,,,,,0.16105649371941885,0.022050387499963537,0.10416125177460558,0.01711656529839863,0.6582497358322144,0.002133654896169901,0.08767959475517273,
heads,78,,,,,,0.17541549106438956,0.021730251281576997,0.10404850498718374,0.01633575709317537,0.6754804849624634,0.002152723027393222,0.08489539474248886,
heads,79,,,,,,0.16957510014375052,0.021664290469797218,0.10392182079308174,0.016523869009688497,0.664055347442627,0.001898613409139216,0.08818809688091278,
heads,80,,,,,,0.17689891656239828,0.021710276165429282,0.10392292906694553,0.016881367273847845,0.6612381935119629,0.0016942473594099283,0.08450591564178467,
heads,81,,,,,,0.1704696168502172,0.021287927814923665,0.1035999577930745,0.016317912281545645,0.6879998445510864,0.0016295581590384245,0.08687708526849747,
heads,82,,,,,,0.17693343261877695,0.02144530801759923,0.10368830633952338,0.016294190660119057,0.6398336887359619,0.0017930784961208701,0.08496931940317154,
heads,83,,,,,,0.1486183057228724,0.02141937443657833,0.10364475177929681,0.016481608042822164,0.6805720329284668,0.0016354323597624898,0.08926979452371597,
heads,84,,,,,,0.15129522482554117,0.02131225333056029,0.1034306760000832,0.016256663523723975,0.6243880987167358,0.001608742866665125,0.08782108128070831,
heads,85,,,,,,0.14664844671885172,0.021176219808266443,0.10360096986679469,0.01610784455859924,0.7282744646072388,0.0016020549228414893,0.08523157984018326,
heads,86,,,,,,0.15118175248305002,0.021122384022044784,0.1036327113123501,0.016132353366736102,0.6330822110176086,0.0017432649619877338,0.08883964270353317,
heads,87,,,,,,0.14540088176727295,0.020961851265062306,0.10328202398822588,0.016078189303002813,0.7263416051864624,0.0016891445266082883,0.08799206465482712,
heads,88,,,,,,0.1714566151301066,0.021375743918778264,0.10322301988216008,0.015955850084805313,0.6486878395080566,0.0015664857346564531,0.08785593509674072,
heads,89,,,,,,0.14622677862644196,0.021085251670549896,0.10320148912861067,0.015839647241484595,0.7052884101867676,0.0016433123964816332,0.08953291177749634,
