epoch,train_mean_pnl,train_std_pnl,train_objective,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective
1,42.06047058105469,240.87184143066406,-78.37545013427734,0.6157304048538208,15.64455509185791,57.88033676147461,295.8929138183594,-90.06611633300781
10,49.10325622558594,188.92459106445312,-45.359039306640625,0.9055948853492737,25.60881996154785,63.51069641113281,252.4819793701172,-62.73029327392578
20,56.01832962036133,177.5247344970703,-32.74403762817383,1.0562573671340942,29.846511840820312,71.41410064697266,231.14283752441406,-44.157318115234375
30,66.83795928955078,189.19798278808594,-27.761032104492188,1.0019330978393555,27.907556533813477,73.9632568359375,238.80409240722656,-45.43878936767578
40,78.35517883300781,200.1106414794922,-21.70014190673828,0.9547755122184753,26.25846290588379,75.6150131225586,243.0217742919922,-45.8958740234375
50,87.3350601196289,203.6904296875,-14.510154724121094,0.9156162142753601,25.284530639648438,77.24441528320312,242.31263732910156,-43.911903381347656
60,93.1890869140625,206.76214599609375,-10.191986083984375,0.8971840143203735,24.755868911743164,75.46540069580078,245.83859252929688,-47.453895568847656
70,97.55933380126953,213.4667510986328,-9.174041748046875,0.8819252252578735,24.373668670654297,76.1491928100586,245.77383422851562,-46.73772430419922
80,96.93643188476562,210.9659881591797,-8.546562194824219,0.8624500036239624,24.262287139892578,75.65852355957031,246.5132598876953,-47.598106384277344
90,96.1740493774414,209.3207550048828,-8.486328125,0.8588990569114685,24.221355438232422,74.66804504394531,247.95254516601562,-49.3082275390625
100,98.28337097167969,212.7892303466797,-8.111244201660156,0.8372617959976196,23.616737365722656,72.04328155517578,249.8524627685547,-52.88294982910156
110,98.717529296875,213.01327514648438,-7.7891082763671875,0.829803466796875,23.703502655029297,71.97801971435547,251.6233367919922,-53.833648681640625
120,97.62059020996094,210.49679565429688,-7.6278076171875,0.8143110275268555,23.68609619140625,71.3758316040039,252.3544921875,-54.801414489746094
130,98.50125885009766,211.32493591308594,-7.1612091064453125,0.7852465510368347,23.227859497070312,69.68544006347656,254.13235473632812,-57.3807373046875
140,97.21607971191406,208.67596435546875,-7.1219024658203125,0.8034359216690063,23.31657600402832,69.43095397949219,255.74806213378906,-58.443077087402344
150,98.080078125,210.20086669921875,-7.020355224609375,0.8179755210876465,23.297361373901367,68.13018035888672,258.3732604980469,-61.05644989013672
160,97.70329284667969,209.9520263671875,-7.2727203369140625,0.8098599314689636,23.074222564697266,67.17456817626953,260.00115966796875,-62.826011657714844
170,98.86282348632812,212.17333984375,-7.223846435546875,0.8114301562309265,23.324932098388672,68.02796173095703,258.3433837890625,-61.14373016357422
180,97.05862426757812,208.2133026123047,-7.048027038574219,0.8076179027557373,23.258272171020508,68.90106964111328,257.3768005371094,-59.787330627441406
190,98.37147521972656,210.6074676513672,-6.932258605957031,0.7988218665122986,23.153430938720703,68.10111999511719,257.4180603027344,-60.60791015625
200,100.0906753540039,213.0867919921875,-6.452720642089844,0.7717345356941223,22.977792739868164,68.78199005126953,254.5243682861328,-58.480194091796875
210,99.23818969726562,210.7467498779297,-6.135185241699219,0.7966194748878479,23.40753936767578,71.55414581298828,251.427001953125,-54.15935516357422
220,100.63579559326172,213.67507934570312,-6.201744079589844,0.8200446963310242,23.572124481201172,72.38682556152344,251.4387969970703,-53.33257293701172
230,99.26901245117188,210.7244415283203,-6.093208312988281,0.7938826084136963,23.29469871520996,72.08389282226562,253.31216430664062,-54.57218933105469
240,99.56185150146484,210.96678161621094,-5.921539306640625,0.758804976940155,22.97657585144043,72.70082092285156,252.7664031982422,-53.68238067626953
250,98.71150207519531,209.1821746826172,-5.879585266113281,0.7704190611839294,23.107532501220703,73.85636901855469,253.57521057128906,-52.931236267089844
260,100.12431335449219,211.93344116210938,-5.8424072265625,0.7605463266372681,22.72238540649414,71.6710433959961,257.2585144042969,-56.958213806152344
270,98.87876892089844,209.45376586914062,-5.848114013671875,0.7609674334526062,22.804224014282227,70.70417022705078,259.32293701171875,-58.957298278808594
280,100.20803833007812,212.06155395507812,-5.8227386474609375,0.7545434236526489,22.492704391479492,69.02791595458984,262.3017883300781,-62.12297821044922
290,98.98922729492188,209.62649536132812,-5.8240203857421875,0.7566827535629272,22.643115997314453,69.05554962158203,262.930908203125,-62.40990447998047
300,100.03346252441406,211.66653442382812,-5.7998046875,0.750857949256897,22.441553115844727,68.26570129394531,264.4602355957031,-63.96441650390625
310,99.52687072753906,210.64999389648438,-5.798126220703125,0.7506094574928284,22.480453491210938,67.78919982910156,265.2513732910156,-64.83648681640625
320,99.59249114990234,210.77499389648438,-5.795005798339844,0.7487557530403137,22.448665618896484,67.81096649169922,265.91131591796875,-65.14469146728516
330,99.63231658935547,210.8632049560547,-5.799285888671875,0.7458839416503906,22.415372848510742,67.09992218017578,266.5880432128906,-66.19409942626953
340,99.66732788085938,210.8378143310547,-5.751579284667969,0.743316650390625,22.3790283203125,67.05768585205078,267.3901672363281,-66.63739776611328
350,99.72563171386719,211.0438232421875,-5.7962799072265625,0.7407824993133545,22.35242462158203,66.27030181884766,268.4105529785156,-67.93497467041016
360,99.68294525146484,210.8165283203125,-5.725318908691406,0.7392154335975647,22.32769012451172,66.17073822021484,269.871337890625,-68.76493072509766
