epoch,train_mean_pnl,train_std_pnl,train_objective,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective
1,5.683444976806641,340.54217529296875,-164.587646484375,0.6003725528717041,31.57686424255371,13.795283317565918,321.34417724609375,-146.87680053710938
10,13.218830108642578,315.7428283691406,-144.652587890625,0.8068417310714722,41.183570861816406,20.054664611816406,314.1384582519531,-137.01455688476562
20,31.06361198425293,314.5985107421875,-126.23564147949219,0.8962950110435486,42.816436767578125,21.992996215820312,316.976806640625,-136.4954071044922
30,53.87440490722656,326.8907775878906,-109.57098388671875,0.9216281175613403,42.1588249206543,28.166242599487305,320.6925354003906,-132.18002319335938
40,68.45684814453125,337.30572509765625,-100.19601440429688,0.9481016993522644,42.179656982421875,28.2962703704834,321.1582336425781,-132.28285217285156
50,76.34281921386719,339.7246398925781,-93.51950073242188,0.9393333792686462,41.8069953918457,29.193456649780273,322.0602111816406,-131.83665466308594
60,81.33441925048828,342.9364929199219,-90.13382720947266,0.9265663027763367,41.13219451904297,28.606426239013672,322.57562255859375,-132.68138122558594
70,80.44071960449219,338.3421325683594,-88.7303466796875,0.9352782368659973,41.444541931152344,28.686946868896484,321.822021484375,-132.22406005859375
80,82.10813903808594,337.18487548828125,-86.48429870605469,0.912229597568512,40.900352478027344,29.2323055267334,322.31036376953125,-131.92288208007812
90,83.06940460205078,337.7936096191406,-85.82740020751953,0.9189925193786621,41.133056640625,29.491737365722656,322.3750305175781,-131.69577026367188
100,85.4937515258789,339.9270935058594,-84.46979522705078,0.9154254794120789,40.900657653808594,29.994049072265625,321.9732971191406,-130.9925994873047
110,84.93910217285156,338.3569030761719,-84.23934936523438,0.9229373931884766,41.09326934814453,29.97305679321289,321.933349609375,-130.99362182617188
120,87.20330810546875,342.37811279296875,-83.98574829101562,0.9110316634178162,40.917869567871094,30.089107513427734,321.9894104003906,-130.9055938720703
130,84.9688720703125,337.96539306640625,-84.01382446289062,0.914506196975708,41.14482498168945,30.37957000732422,321.8651428222656,-130.55300903320312
140,85.53724670410156,339.691162109375,-84.30833435058594,0.9156148433685303,41.06206512451172,30.479686737060547,321.8184814453125,-130.42955017089844
150,86.61123657226562,340.9672546386719,-83.87239074707031,0.9222282767295837,41.14302444458008,30.687149047851562,321.7288818359375,-130.1772918701172
160,86.36991119384766,340.1101379394531,-83.6851577758789,0.9291290044784546,41.32405090332031,30.79193687438965,321.6329040527344,-130.02452087402344
170,88.55635833740234,344.4430236816406,-83.66515350341797,0.9208990335464478,41.140995025634766,30.766633987426758,321.58123779296875,-130.02398681640625
180,85.14189147949219,337.4837951660156,-83.60000610351562,0.9296300411224365,41.440582275390625,30.841754913330078,321.6011047363281,-129.95880126953125
190,86.30265045166016,339.73272705078125,-83.56371307373047,0.9268198013305664,41.3550910949707,30.9437313079834,321.6270751953125,-129.86981201171875
200,86.33983612060547,339.6049499511719,-83.46263885498047,0.9242841601371765,41.36763381958008,31.00567626953125,321.63983154296875,-129.81423950195312
210,87.54637145996094,342.0846862792969,-83.4959716796875,0.9227068424224854,41.31513595581055,31.023866653442383,321.6422424316406,-129.79725646972656
220,85.92088317871094,338.9062194824219,-83.5322265625,0.9243791699409485,41.39650344848633,31.024974822998047,321.6434020996094,-129.79672241210938
