epoch,train_mean_pnl,train_std_pnl,train_objective,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective
290,89.74134826660156,149.9265899658203,14.778053283691406,0.9341028928756714,32.57124710083008,12.695281028747559,133.33477783203125,-53.97210693359375
300,89.73787689208984,149.91064453125,14.782554626464844,0.9342156052589417,32.5767822265625,12.68034839630127,133.3704071044922,-54.00485610961914
310,89.66094207763672,149.75111389160156,14.785385131835938,0.9340094327926636,32.5965690612793,12.607369422912598,133.3194580078125,-54.05236053466797
320,89.53707122802734,149.49905395507812,14.787544250488281,0.9334476590156555,32.61034393310547,12.577556610107422,133.2987518310547,-54.07181930541992
330,89.5699234008789,149.5615234375,14.789161682128906,0.9327191114425659,32.61167526245117,12.532462120056152,133.26388549804688,-54.09947967529297
340,89.55448150634766,149.5283966064453,14.790283203125,0.9320085644721985,32.6113166809082,12.517248153686523,133.25636291503906,-54.110931396484375
350,89.368408203125,149.16696166992188,14.784927368164062,0.9315606951713562,32.616329193115234,12.542838096618652,133.28286743164062,-54.098594665527344
360,89.65156555175781,149.71861267089844,14.792259216308594,0.9307770133018494,32.61397933959961,12.458388328552246,133.22610473632812,-54.1546630859375
370,89.01010131835938,148.46693420410156,14.776634216308594,0.9343899488449097,32.652923583984375,12.652514457702637,133.5580596923828,-54.12651443481445
380,89.31355285644531,149.06051635742188,14.783294677734375,0.9348769187927246,32.6705322265625,12.614877700805664,133.65489196777344,-54.21257019042969
390,90.69842529296875,151.9626007080078,14.717124938964844,0.9296187162399292,32.46139144897461,13.040900230407715,134.10794067382812,-54.01306915283203
400,89.45073699951172,149.3795166015625,14.760978698730469,0.932225227355957,32.61322784423828,12.930014610290527,134.0125274658203,-54.07624816894531
