epoch,train_mean_pnl,train_std_pnl,train_objective,train_ratio_penalty,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective,val_ratio_penalty
280,-3.827427625656128,159.8384552001953,-83.92243957519531,0.45853519439697266,0.8162826895713806,9.979217529296875,-31.390596389770508,94.47148895263672,-78.88114166259766,0.061440542340278625
290,-4.961544513702393,157.8223419189453,-84.05059051513672,0.4557204842567444,0.8206775188446045,10.054038047790527,-31.375696182250977,94.45696258544922,-78.85910034179688,0.061544112861156464
300,-4.236204147338867,158.96934509277344,-83.8988037109375,0.45822420716285706,0.8194863200187683,10.055697441101074,-31.378528594970703,94.45965576171875,-78.86326599121094,0.061562612652778625
310,-3.7847492694854736,159.90147399902344,-83.91220092773438,0.46753403544425964,0.8132964968681335,10.013232231140137,-31.380247116088867,94.46202850341797,-78.86615753173828,0.06157590076327324
320,-4.491686820983887,158.46759033203125,-83.90324401855469,0.46489959955215454,0.8153090476989746,10.051222801208496,-31.368528366088867,94.45072174072266,-78.84886932373047,0.061635807156562805
330,-3.7739691734313965,159.88406372070312,-83.89214324951172,0.47195738554000854,0.810864269733429,9.99368953704834,-31.376920700073242,94.45919799804688,-78.8614501953125,0.06161802262067795
340,-4.41737174987793,158.57254028320312,-83.88145446777344,0.4678720533847809,0.8145188093185425,10.052824974060059,-31.367965698242188,94.45053100585938,-78.84822845458984,0.06166520342230797
350,-4.164318084716797,159.04940795898438,-83.86626434326172,0.47112545371055603,0.8127254843711853,10.032842636108398,-31.369932174682617,94.45252990722656,-78.85118103027344,0.061668191105127335
360,-4.1693854331970215,159.0367889404297,-83.86494445800781,0.4729383587837219,0.8120228052139282,10.030288696289062,-31.36846923828125,94.45114135742188,-78.84903717041016,0.061683375388383865
370,-4.20013427734375,158.97320556640625,-83.86408233642578,0.47390374541282654,0.8120567202568054,10.03687858581543,-31.366981506347656,94.44969177246094,-78.84683227539062,0.061697859317064285
380,-4.173239707946777,159.02279663085938,-83.86180877685547,0.4756909906864166,0.811415433883667,10.030982971191406,-31.366239547729492,94.44894409179688,-78.8457260131836,0.06170811876654625
390,-4.211893558502197,158.9466552734375,-83.86245727539062,0.4766859710216522,0.8113571405410767,10.033557891845703,-31.364824295043945,94.44754791259766,-78.8436279296875,0.0617198571562767
400,-3.9566335678100586,159.4634246826172,-83.86524963378906,0.47819212079048157,0.8104677200317383,10.021684646606445,-31.365488052368164,94.4480972290039,-78.84455871582031,0.061720237135887146
