epoch,train_mean_pnl,train_std_pnl,train_objective,train_ratio_penalty,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective,val_ratio_penalty
1,24.09664535522461,183.04347229003906,-67.42509460449219,0.17006435990333557,0.5828096866607666,26.859424591064453,42.244380950927734,180.58709716796875,-48.04916763305664,0.18543167412281036
10,41.93693923950195,165.52139282226562,-40.82375717163086,0.006672597490251064,0.9480140209197998,45.75987243652344,52.7025032043457,170.1427001953125,-32.36884689331055,0.01308648195117712
20,49.26571273803711,161.49781799316406,-31.483196258544922,0.031152881681919098,1.1693037748336792,53.68646240234375,55.169124603271484,167.96485900878906,-28.813304901123047,0.027407729998230934
30,53.548973083496094,161.9606475830078,-27.431350708007812,0.039265815168619156,1.1669979095458984,53.44328689575195,55.36897277832031,168.007080078125,-28.634567260742188,0.03505377098917961
40,56.001495361328125,163.38162231445312,-25.689315795898438,0.06412554532289505,1.1511919498443604,52.95365524291992,55.22731399536133,168.20034790039062,-28.872859954833984,0.03770073130726814
50,53.09634017944336,148.4958953857422,-21.151607513427734,0.09420543164014816,1.115857481956482,51.50287628173828,55.36769104003906,168.1951446533203,-28.729881286621094,0.03618095815181732
60,55.43825149536133,146.24554443359375,-17.684520721435547,0.11416056007146835,1.0888993740081787,49.50303649902344,55.73884582519531,168.37637329101562,-28.4493408203125,0.03318148851394653
70,56.31361770629883,146.24034118652344,-16.80655288696289,0.12610507011413574,1.0739940404891968,48.770023345947266,55.89788818359375,168.7383575439453,-28.471290588378906,0.041398949921131134
80,56.627105712890625,146.0655517578125,-16.405670166015625,0.13428544998168945,1.0719958543777466,48.60260772705078,56.52394485473633,168.94593811035156,-27.949024200439453,0.045167792588472366
90,57.46172332763672,145.781005859375,-15.428779602050781,0.15289661288261414,1.061523199081421,47.70307922363281,56.3154182434082,169.29141235351562,-28.33028793334961,0.05065332353115082
100,57.82541275024414,145.5044403076172,-14.926807403564453,0.16015268862247467,1.0583508014678955,47.50418472290039,56.1277961730957,169.4120330810547,-28.57822036743164,0.05569303035736084
110,58.05759811401367,145.6573486328125,-14.771076202392578,0.16751164197921753,1.0557729005813599,47.48835754394531,56.157310485839844,169.58477783203125,-28.63507843017578,0.05760731175541878
120,58.19788360595703,145.87994384765625,-14.742088317871094,0.1715124547481537,1.0559967756271362,47.54412078857422,56.40231704711914,169.7156982421875,-28.45553207397461,0.054959237575531006
130,58.16268539428711,145.792724609375,-14.73367691040039,0.17158889770507812,1.0568896532058716,47.555816650390625,56.487728118896484,169.74073791503906,-28.382640838623047,0.05483696609735489
140,58.150535583496094,145.76763916015625,-14.733283996582031,0.16980595886707306,1.0577969551086426,47.54463195800781,56.466434478759766,169.76422119140625,-28.41567611694336,0.0560714490711689
150,58.14493942260742,145.74880981445312,-14.72946548461914,0.173295259475708,1.054398536682129,47.49385452270508,56.42867660522461,169.7322235107422,-28.437435150146484,0.05983756110072136
160,58.15510177612305,145.7628631591797,-14.726329803466797,0.1749439686536789,1.0529170036315918,47.4625244140625,56.50346374511719,169.69168090820312,-28.342376708984375,0.060678645968437195
170,58.15646743774414,145.75474548339844,-14.720905303955078,0.17541712522506714,1.0520141124725342,47.42270278930664,56.65918731689453,169.61566162109375,-28.148643493652344,0.06037174537777901
180,58.39553451538086,145.68727111816406,-14.448101043701172,0.17650848627090454,1.0437591075897217,47.01955795288086,57.514041900634766,169.1254425048828,-27.04867935180664,0.06516899913549423
190,58.44606399536133,145.44137573242188,-14.27462387084961,0.18680758774280548,1.0337507724761963,46.41469955444336,58.8714485168457,168.41099548339844,-25.334049224853516,0.07398967444896698
200,59.68952178955078,146.6162872314453,-13.618621826171875,0.19815388321876526,1.0212652683258057,45.675262451171875,58.61424255371094,168.554931640625,-25.663223266601562,0.07998139411211014
210,59.68791961669922,146.56532287597656,-13.594741821289062,0.19880299270153046,1.0238317251205444,45.80173873901367,58.270118713378906,168.56166076660156,-26.010711669921875,0.07637539505958557
220,59.77546691894531,146.7339630126953,-13.591514587402344,0.19922849535942078,1.0218700170516968,45.78438949584961,58.00242614746094,168.56849670410156,-26.281822204589844,0.08270961791276932
230,59.708065032958984,146.5881805419922,-13.58602523803711,0.2019391506910324,1.018936038017273,45.71595764160156,58.09260940551758,168.61538696289062,-26.215084075927734,0.08696592599153519
240,59.781166076660156,146.7293701171875,-13.583518981933594,0.202601358294487,1.0187187194824219,45.69891357421875,58.077274322509766,168.650390625,-26.247920989990234,0.08816001564264297
