epoch,train_mean_pnl,train_std_pnl,train_objective,train_ratio_penalty,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective,val_ratio_penalty
1,64.67607116699219,223.60708618164062,-47.127471923828125,0.1618836671113968,0.5924882888793945,31.18183708190918,-7.984046459197998,203.4810791015625,-109.7245864868164,0.17965033650398254
10,86.94267272949219,198.22288513183594,-12.168769836425781,0.007440280169248581,0.9501156806945801,48.70563507080078,-8.806817054748535,180.05409240722656,-98.8338623046875,0.021686580032110214
20,92.64185333251953,193.54519653320312,-4.130744934082031,0.024288255721330643,1.0795563459396362,52.88388442993164,-8.421636581420898,175.2227783203125,-96.03302764892578,0.01903749629855156
30,98.17430877685547,193.11134338378906,1.6186370849609375,0.05134711414575577,1.0407522916793823,50.57087707519531,-8.871956825256348,176.96348571777344,-97.35369873046875,0.05104728788137436
40,103.62439727783203,195.1103973388672,6.0691986083984375,0.0757519006729126,1.0450770854949951,49.922645568847656,-7.945021629333496,178.0126495361328,-96.95134735107422,0.06025747209787369
50,107.74180603027344,198.7841339111328,8.349739074707031,0.10312273353338242,1.0486865043640137,49.349403381347656,-7.830911159515381,180.21279907226562,-97.93730926513672,0.07644087821245193
60,109.02938842773438,198.9105987548828,9.574089050292969,0.12426604330539703,1.0424976348876953,48.83185577392578,-7.983500957489014,182.1725311279297,-99.06976318359375,0.10881881415843964
70,109.55819702148438,198.5248565673828,10.295768737792969,0.13094834983348846,1.046933650970459,48.948001861572266,-8.030192375183105,182.08840942382812,-99.07439422607422,0.113889679312706
80,111.34528350830078,197.76412963867188,12.463218688964844,0.1475481241941452,1.0336484909057617,48.61464309692383,-7.640861988067627,181.65557861328125,-98.4686508178711,0.12113341689109802
90,112.39779663085938,199.48886108398438,12.653366088867188,0.15602752566337585,1.034237027168274,48.623199462890625,-7.83703088760376,181.43594360351562,-98.55500030517578,0.12034985423088074
100,112.14927673339844,198.9241485595703,12.687202453613281,0.158145010471344,1.038810133934021,48.734832763671875,-7.827403545379639,181.31524658203125,-98.48502349853516,0.11879219859838486
110,112.23363494873047,199.0705108642578,12.698379516601562,0.15935301780700684,1.0398166179656982,48.75828170776367,-7.8670172691345215,181.3197021484375,-98.52687072753906,0.11791975796222687
120,112.22898864746094,199.0471954345703,12.705390930175781,0.16210730373859406,1.038329005241394,48.76231002807617,-7.91587495803833,181.3624267578125,-98.59709167480469,0.11872085183858871
130,112.1562728881836,198.89358520507812,12.709480285644531,0.16328968107700348,1.037784457206726,48.774234771728516,-7.957146644592285,181.39224243164062,-98.65326690673828,0.11925916373729706
140,112.21222686767578,198.9996337890625,12.712409973144531,0.16406399011611938,1.0378689765930176,48.78196716308594,-7.963534832000732,181.389892578125,-98.65847778320312,0.11911389231681824
150,112.22789001464844,199.02720642089844,12.714286804199219,0.1647261381149292,1.0380290746688843,48.79433059692383,-7.9544572830200195,181.37667846679688,-98.6427993774414,0.11905394494533539
160,112.22975158691406,199.0279998779297,12.715751647949219,0.1652582883834839,1.0381301641464233,48.80543518066406,-7.948460102081299,181.36593627929688,-98.63143157958984,0.11915140599012375
170,112.22874450683594,199.02359008789062,12.716949462890625,0.1656489223241806,1.0382359027862549,48.81510543823242,-7.947453498840332,181.35806274414062,-98.6264877319336,0.11923740059137344
180,112.22727966308594,199.0187530517578,12.717903137207031,0.16598471999168396,1.0383270978927612,48.82244873046875,-7.948882579803467,181.3525390625,-98.62515258789062,0.11930864304304123
190,112.22411346435547,199.01084899902344,12.71868896484375,0.16629573702812195,1.0383622646331787,48.82863998413086,-7.952572822570801,181.34957885742188,-98.62736511230469,0.11942712962627411
200,112.22311401367188,199.00746154785156,12.719383239746094,0.16657894849777222,1.0383859872817993,48.83428192138672,-7.957697868347168,181.3477783203125,-98.63158416748047,0.1195533275604248
210,112.22595977783203,199.01193237304688,12.719993591308594,0.1668200045824051,1.0384382009506226,48.83943176269531,-7.963325500488281,181.34654235839844,-98.6365966796875,0.11961021274328232
220,112.29388427734375,199.14895629882812,12.719406127929688,0.16691823303699493,1.038533091545105,48.84883499145508,-7.9691877365112305,181.3462371826172,-98.64230346679688,0.11966845393180847
230,112.2114486694336,199.003662109375,12.709617614746094,0.1680055558681488,1.037510633468628,48.79690933227539,-7.9789814949035645,181.3570098876953,-98.65748596191406,0.12048438936471939
240,112.275146484375,199.10897827148438,12.720657348632812,0.1672062873840332,1.0383423566818237,48.84624099731445,-7.976513862609863,181.34922790527344,-98.65113067626953,0.11979720741510391
250,112.17182159423828,198.92864990234375,12.707496643066406,0.1682143658399582,1.0374337434768677,48.7976188659668,-7.9846625328063965,181.35755920410156,-98.66344451904297,0.12046835571527481
260,112.236572265625,199.0305633544922,12.721290588378906,0.16759945452213287,1.0381107330322266,48.83917999267578,-7.985377788543701,181.35174560546875,-98.66124725341797,0.12004806101322174
270,112.24960327148438,199.06216430664062,12.718521118164062,0.16716834902763367,1.0386285781860352,48.871891021728516,-7.986695289611816,181.34750366210938,-98.66044616699219,0.11976885795593262
