epoch,train_mean_pnl,train_std_pnl,train_objective,avg_ratio,avg_abs_shares,val_mean_pnl,val_std_pnl,val_objective
190,109.4522933959961,293.86993408203125,-37.48267364501953,0.8969277143478394,47.94650650024414,69.70394897460938,350.7768859863281,-105.68449401855469
200,109.7920913696289,294.1185302734375,-37.267173767089844,0.8929212689399719,47.69419860839844,69.7154541015625,350.7621765136719,-105.66563415527344
210,107.3147201538086,289.9245300292969,-37.647544860839844,0.895737886428833,47.778175354003906,69.71218872070312,350.769775390625,-105.67269897460938
220,107.67642974853516,290.5796813964844,-37.61341094970703,0.8946093916893005,47.710086822509766,69.71534729003906,350.7715148925781,-105.67041015625
230,108.71188354492188,291.9898986816406,-37.28306579589844,0.8944796323776245,47.7457160949707,69.71255493164062,350.7705383300781,-105.67271423339844
240,107.2569351196289,290.2918395996094,-37.88898468017578,0.8949624300003052,47.75440216064453,69.7096939086914,350.7745666503906,-105.6775894165039
250,106.59989929199219,289.7796936035156,-38.289947509765625,0.895283579826355,47.68173599243164,69.70699310302734,350.7789001464844,-105.68245697021484
260,110.48973846435547,296.36865234375,-37.69458770751953,0.8894829750061035,47.69139099121094,69.72057342529297,350.7491760253906,-105.65401458740234
270,110.81263732910156,297.30889892578125,-37.84181213378906,0.8934580087661743,47.57946014404297,69.7177963256836,350.76416015625,-105.6642837524414
280,109.6844482421875,293.8591613769531,-37.24513244628906,0.8944142460823059,47.671897888183594,69.69808959960938,350.7720031738281,-105.68791198730469
290,110.46073913574219,295.63238525390625,-37.35545349121094,0.8931654691696167,47.832698822021484,69.69493865966797,350.76806640625,-105.68909454345703
300,110.3553695678711,295.1527099609375,-37.220985412597656,0.8899655342102051,47.66532516479492,69.69928741455078,350.7673034667969,-105.68436431884766
310,110.96699523925781,296.384765625,-37.22538757324219,0.889904260635376,47.6229133605957,69.69992065429688,350.77178955078125,-105.68597412109375
320,109.94354248046875,294.2331848144531,-37.17304992675781,0.8912585377693176,47.68343734741211,69.69757843017578,350.77740478515625,-105.69112396240234
330,109.80368041992188,294.33331298828125,-37.36297607421875,0.8910307884216309,47.72406005859375,69.69499969482422,350.7760009765625,-105.69300079345703
340,110.46053314208984,295.513916015625,-37.296424865722656,0.8916836380958557,47.761722564697266,69.695556640625,350.7766418457031,-105.69276428222656
350,110.5605239868164,295.5738525390625,-37.226402282714844,0.8904693722724915,47.66539764404297,69.69695281982422,350.7745056152344,-105.69029998779297
360,109.60834503173828,293.5818786621094,-37.182594299316406,0.8917818665504456,47.765193939208984,69.69378662109375,350.7778625488281,-105.69514465332031
370,109.64005279541016,293.9383544921875,-37.329124450683594,0.8891699314117432,47.52095031738281,69.69478607177734,350.7781066894531,-105.69426727294922
380,105.43511962890625,286.0694580078125,-37.599609375,0.8948377966880798,47.97261047363281,69.68714904785156,350.7867431640625,-105.70622253417969
390,106.11016082763672,288.5523376464844,-38.16600799560547,0.892618715763092,47.687767028808594,69.69085693359375,350.7886657714844,-105.70347595214844
400,108.04678344726562,290.8044738769531,-37.35545349121094,0.903256356716156,47.99983596801758,69.6982650756836,350.7757263183594,-105.6895980834961
